epoch,step,test_acc,test_loss,train_acc,train_loss
2,5199,,,0.75,0.5451384782791138
2,5249,,,0.75,0.6066467761993408
2,5299,,,0.625,0.7418116331100464
2,5349,,,0.78125,0.5319974422454834
2,5399,,,0.8125,0.4911351203918457
2,5449,,,0.75,0.5350378751754761
2,5499,,,0.78125,0.5716143846511841
2,5549,,,0.65625,0.7440692782402039
2,5599,,,0.71875,0.626073956489563
2,5649,,,0.71875,0.8887897729873657
3,5699,,,0.875,0.410048246383667
3,5749,,,0.71875,0.8929752111434937
3,5799,,,0.875,0.4291573762893677
3,5849,,,0.8125,0.6160118579864502
3,5899,,,0.84375,0.5232183337211609
3,5949,,,0.75,0.5088574290275574
3,5999,,,0.8125,0.5968990325927734
3,6049,,,0.6875,0.5962259769439697
3,6099,,,0.78125,0.49998506903648376
3,6149,,,0.71875,0.6535005569458008
3,6199,,,0.9375,0.4070250391960144
3,6249,,,0.8125,0.549159049987793
3,6299,,,0.84375,0.5041272640228271
3,6349,,,0.84375,0.48126640915870667
3,6399,,,0.75,0.5664263963699341
3,6449,,,0.84375,0.43467241525650024
3,6499,,,0.8125,0.5413906574249268
3,6549,,,0.65625,0.758706271648407
3,6599,,,0.84375,0.3157476782798767
3,6649,,,0.875,0.4354344308376312
3,6699,,,0.90625,0.3730553686618805
3,6749,,,0.875,0.30416786670684814
3,6799,,,0.71875,0.6469417810440063
3,6849,,,0.78125,0.5582336783409119
3,6899,,,0.78125,0.5266830325126648
3,6949,,,0.8125,0.5415223836898804
3,6999,,,0.6875,0.5410944223403931
3,7049,,,0.78125,0.49758821725845337
3,7099,,,0.9375,0.2469310760498047
3,7149,,,0.75,0.6341631412506104
3,7199,,,0.84375,0.3536991477012634
3,7249,,,0.8125,0.5131244659423828
3,7299,,,0.6875,0.5583528876304626
3,7349,,,0.875,0.3793950378894806
3,7399,,,0.8125,0.4618142545223236
3,7449,,,0.8125,0.47620853781700134
3,7499,,,0.78125,0.5183039903640747
3,7549,,,0.875,0.2937961518764496
4,7599,,,0.875,0.40113791823387146
4,7649,,,0.8125,0.42875707149505615
4,7699,,,0.9375,0.3372510075569153
4,7749,,,0.84375,0.36125826835632324
4,7799,,,0.78125,0.6936241984367371
4,7849,,,0.6875,0.9028856158256531
4,7899,,,0.84375,0.4645208716392517
4,7949,,,0.8125,0.34433579444885254
4,7999,,,0.875,0.36915525794029236
4,8049,,,0.71875,0.6366217136383057
4,8099,,,0.84375,0.4764126241207123
4,8149,,,0.8125,0.463018536567688
4,8199,,,0.6875,0.6115312576293945
4,8249,,,0.875,0.4968511462211609
4,8299,,,0.78125,0.7800190448760986
4,8349,,,0.6875,0.7510942816734314
4,8399,,,0.9375,0.22315776348114014
4,8449,,,0.8125,0.4457971155643463
4,8499,,,0.75,0.6396417021751404
4,8549,,,0.84375,0.33175498247146606
4,8599,,,0.84375,0.4660510718822479
4,8649,,,0.84375,0.45461001992225647
4,8699,,,0.90625,0.38714706897735596
4,8749,,,0.90625,0.3366243243217468
4,8799,,,0.84375,0.4532313942909241
4,8849,,,0.875,0.5003823637962341
4,8899,,,0.8125,0.5670983791351318
4,8949,,,0.8125,0.4626120924949646
4,8999,,,0.84375,0.2722478210926056
4,9049,,,0.875,0.406448096036911
4,9099,,,0.75,0.658288836479187
4,9149,,,0.78125,0.4610195755958557
4,9199,,,0.8125,0.5323002338409424
4,9249,,,0.8125,0.5537723302841187
4,9299,,,0.9375,0.23727503418922424
4,9349,,,0.8125,0.3678455352783203
4,9399,,,0.875,0.37350332736968994
4,9449,,,0.9375,0.20381061732769012
5,9499,,,0.84375,0.42868679761886597
5,9549,,,0.78125,0.5676841139793396
5,9599,,,0.84375,0.3941751718521118
5,9649,,,0.78125,0.6797547340393066
5,9699,,,0.75,0.6338067054748535
5,9749,,,0.8125,0.3454864025115967
5,9799,,,0.78125,0.42944449186325073
5,9849,,,0.75,0.5373234748840332
5,9899,,,0.84375,0.40954720973968506
5,9949,,,0.90625,0.4047411382198334
5,9999,,,0.875,0.3401591181755066
5,10049,,,0.71875,0.6857982873916626
5,10099,,,0.90625,0.30051344633102417
5,10149,,,0.875,0.2683826684951782
5,10199,,,0.6875,0.7676223516464233
5,10249,,,0.8125,0.43198680877685547
5,10299,,,0.84375,0.3922523856163025
5,10349,,,0.875,0.46504074335098267
5,10399,,,0.78125,0.3404650092124939
5,10449,,,0.71875,0.49479857087135315
5,10499,,,0.8125,0.3400217294692993
5,10549,,,0.875,0.441224068403244
5,10599,,,0.75,0.5931169986724854
5,10649,,,0.78125,0.5706894397735596
5,10699,,,0.84375,0.34899070858955383
5,10749,,,0.8125,0.4338781237602234
5,10799,,,0.75,0.39671236276626587
5,10849,,,0.75,0.5312206745147705
5,10899,,,0.875,0.35126906633377075
5,10949,,,0.75,0.6454176306724548
5,10999,,,0.875,0.48002538084983826
5,11049,,,0.6875,0.8776819705963135
5,11099,,,0.8125,0.6146051287651062
5,11149,,,0.84375,0.5923186540603638
5,11199,,,0.78125,0.6023865342140198
5,11249,,,0.625,1.0462864637374878
5,11299,,,0.75,0.6766324043273926
6,11349,,,0.84375,0.4898901581764221
6,11399,,,0.84375,0.5991406440734863
6,11449,,,0.84375,0.526924729347229
6,11499,,,0.78125,0.6608116030693054
6,11549,,,0.78125,0.6932953596115112
6,11599,,,0.65625,0.921707272529602
6,11649,,,0.65625,0.9740210771560669
6,11699,,,0.59375,1.096108078956604
6,11749,,,0.8125,0.6912546157836914
6,11799,,,0.75,0.6839573979377747
6,11849,,,0.71875,0.7594867944717407
6,11899,,,0.71875,0.9576756358146667
6,11949,,,0.6875,0.7770146131515503
6,11999,,,0.84375,0.5368192195892334
6,12049,,,0.8125,0.7110368013381958
6,12099,,,0.6875,0.9223265051841736
6,12149,,,0.625,1.0083811283111572
6,12199,,,0.75,0.7407641410827637
6,12249,,,0.8125,0.6446658372879028
6,12299,,,0.75,0.6724048852920532
6,12349,,,0.84375,0.5716729164123535
6,12399,,,0.84375,0.5675041675567627
6,12449,,,0.90625,0.392828106880188
6,12499,,,0.875,0.520275354385376
6,12549,,,0.84375,0.5626543164253235
6,12599,,,0.78125,0.6376956701278687
6,12649,,,0.71875,0.85649174451828
6,12699,,,0.65625,0.9760271310806274
6,12749,,,0.6875,0.892547607421875
6,12799,,,0.8125,0.6854596138000488
6,12849,,,0.78125,0.6640259027481079
6,12899,,,0.71875,0.7332009673118591
6,12949,,,0.90625,0.40182241797447205
6,12999,,,0.75,0.6779059171676636
6,13049,,,0.84375,0.5383001565933228
6,13099,,,0.6875,0.8900039792060852
6,13149,,,0.625,1.0959031581878662
6,13199,,,0.75,0.7773674726486206
7,13249,,,0.90625,0.42210638523101807
7,13299,,,0.75,0.6798257827758789
7,13349,,,0.8125,0.5449093580245972
7,13399,,,0.8125,0.5504067540168762
7,13449,,,0.8125,0.55434250831604
7,13499,,,0.8125,0.6183822751045227
7,13549,,,0.78125,0.625806987285614
7,13599,,,0.71875,0.7273144125938416
7,13649,,,0.8125,0.6006336212158203
7,13699,,,0.71875,0.8614295721054077
7,13749,,,0.90625,0.5305179953575134
7,13799,,,0.6875,0.7850919365882874
7,13849,,,0.65625,0.908829391002655
7,13899,,,0.84375,0.497865229845047
7,13949,,,0.625,0.9247745275497437
7,13999,,,0.78125,0.6304193735122681
7,14049,,,0.84375,0.5917393565177917
7,14099,,,0.875,0.5411171913146973
7,14149,,,0.6875,0.8882623910903931
7,14199,,,0.6875,0.8592349290847778
7,14249,,,0.71875,0.7269132137298584
7,14299,,,0.8125,0.5403434038162231
7,14349,,,0.84375,0.5372419357299805
7,14399,,,0.78125,0.6643766164779663
7,14449,,,0.75,0.6766442060470581
7,14499,,,0.78125,0.7079583406448364
7,14549,,,0.8125,0.6121292114257812
7,14599,,,0.8125,0.6254627108573914
7,14649,,,0.75,0.8131415843963623
7,14699,,,0.9375,0.34763211011886597
7,14749,,,0.78125,0.6924010515213013
7,14799,,,0.84375,0.5753811597824097
7,14849,,,0.6875,0.8440356850624084
7,14899,,,0.8125,0.5805423855781555
7,14949,,,0.71875,0.734168529510498
7,14999,,,0.6875,0.8479920625686646
7,15049,,,0.71875,0.832302451133728
7,15099,,,0.875,0.43509724736213684
8,15149,,,0.6875,0.7501439452171326
8,15199,,,0.71875,0.7925705313682556
8,15249,,,0.8125,0.5500693917274475
8,15299,,,0.6875,0.9027189016342163
8,15349,,,0.78125,0.7406435012817383
8,15399,,,0.75,0.7183269262313843
8,15449,,,0.90625,0.5156208872795105
8,15499,,,0.875,0.48130321502685547
8,15549,,,0.71875,0.7971363067626953
8,15599,,,0.8125,0.6563069224357605
8,15649,,,0.6875,0.8490325808525085
8,15699,,,0.8125,0.5804434418678284
8,15749,,,0.65625,0.8652933835983276
8,15799,,,0.78125,0.7701065540313721
8,15849,,,0.8125,0.6095954179763794
8,15899,,,0.75,0.8524529933929443
8,15949,,,0.5625,1.0426244735717773
8,15999,,,0.65625,0.8206286430358887
8,16049,,,0.78125,0.6880280375480652
8,16099,,,0.75,0.708909273147583
8,16149,,,0.6875,0.8456916809082031
8,16199,,,0.75,0.7137899398803711
8,16249,,,0.8125,0.6407518982887268
8,16299,,,0.65625,1.0701204538345337
8,16349,,,0.65625,1.0338449478149414
8,16399,,,0.78125,0.7919641733169556
8,16449,,,0.8125,0.6146502494812012
8,16499,,,0.71875,0.7921669483184814
8,16549,,,0.71875,0.7593866586685181
8,16599,,,0.78125,0.6637845635414124
8,16649,,,0.8125,0.6843888759613037
8,16699,,,0.71875,0.7629221677780151
8,16749,,,0.75,0.7423484921455383
8,16799,,,0.84375,0.5056122541427612
8,16849,,,0.71875,0.8228532075881958
8,16899,,,0.6875,0.8568234443664551
8,16949,,,0.71875,0.6837952136993408
8,16999,,,0.8125,0.6111897826194763
9,17049,,,0.84375,0.5335174798965454
9,17099,,,0.84375,0.575468122959137
9,17149,,,0.8125,0.6157922744750977
9,17199,,,0.6875,0.8244308233261108
9,17249,,,0.71875,0.7455009818077087
9,17299,,,0.75,0.762158989906311
9,17349,,,0.84375,0.5770223140716553
9,17399,,,0.71875,0.7208725214004517
9,17449,,,0.8125,0.6100221872329712
9,17499,,,0.8125,0.5374060273170471
9,17549,,,0.625,1.0029637813568115
9,17599,,,0.78125,0.6882679462432861
9,17649,,,0.75,0.7150253057479858
9,17699,,,0.84375,0.5300943851470947
9,17749,,,0.8125,0.6452147960662842
9,17799,,,0.78125,0.6612484455108643
9,17849,,,0.90625,0.4312956631183624
9,17899,,,0.9375,0.37310704588890076
9,17949,,,0.625,1.0328855514526367
9,17999,,,0.625,1.0923844575881958
9,18049,,,0.75,0.7770726084709167
9,18099,,,0.8125,0.5541553497314453
9,18149,,,0.8125,0.6761713027954102
9,18199,,,0.6875,0.9388940334320068
9,18249,,,0.90625,0.39405256509780884
9,18299,,,0.8125,0.6260926723480225
9,18349,,,0.9375,0.43984776735305786
9,18399,,,0.75,0.8459334373474121
9,18449,,,0.84375,0.6393855810165405
9,18499,,,0.875,0.4483810067176819
9,18549,,,0.84375,0.6047950983047485
9,18599,,,0.75,0.6389461159706116
9,18649,,,0.78125,0.6621817350387573
9,18699,,,0.75,0.7796323299407959
9,18749,,,0.6875,0.872980535030365
9,18799,,,0.84375,0.5292478799819946
9,18849,,,0.84375,0.5541896820068359
9,18899,,,0.65625,0.9188140630722046
10,18949,,,0.75,0.6798738837242126
10,18999,,,0.78125,0.662947416305542
10,19049,,,0.75,0.7522950172424316
10,19099,,,0.59375,1.0796126127243042
10,19149,,,0.84375,0.5347998142242432
10,19199,,,0.8125,0.5772948861122131
10,19249,,,0.84375,0.5037381649017334
10,19299,,,0.84375,0.5000003576278687
10,19349,,,0.8125,0.623023271560669
10,19399,,,0.6875,0.7976958155632019
10,19449,,,0.625,1.0319879055023193
10,19499,,,0.8125,0.6194628477096558
10,19549,,,0.8125,0.6481404900550842
10,19599,,,0.78125,0.6292446851730347
10,19649,,,0.75,0.8253430128097534
10,19699,,,0.875,0.5075767040252686
10,19749,,,0.71875,0.8619178533554077
10,19799,,,0.78125,0.6631200313568115
10,19849,,,0.875,0.545780599117279
10,19899,,,0.78125,0.7327800989151001
10,19949,,,0.84375,0.5900471210479736
10,19999,,,0.84375,0.5918691754341125
10,20049,,,0.6875,0.8446564674377441
10,20099,,,0.71875,0.7600852251052856
10,20149,,,0.71875,0.7903646230697632
10,20199,,,0.84375,0.48780056834220886
10,20249,,,0.8125,0.611595869064331
10,20299,,,0.78125,0.7336978912353516
10,20349,,,0.71875,0.7898547649383545
10,20399,,,0.78125,0.6942422986030579
10,20449,,,0.90625,0.4365021586418152
10,20499,,,0.75,0.7422608733177185
10,20549,,,0.78125,0.6063447594642639
10,20599,,,0.78125,0.6626442074775696
10,20649,,,0.78125,0.5916053056716919
10,20699,,,0.8125,0.5847597122192383
10,20749,,,0.78125,0.6659042239189148
10,20799,,,0.8125,0.6425278186798096
11,20849,,,0.75,0.6828980445861816
11,20899,,,0.75,0.7921628952026367
11,20949,,,0.6875,0.8983880281448364
11,20999,,,0.65625,0.9617484211921692
11,21049,,,0.8125,0.6405901908874512
11,21099,,,0.8125,0.5842069983482361
11,21149,,,0.78125,0.6627820134162903
11,21199,,,0.875,0.47827252745628357
11,21249,,,0.625,0.9049450159072876
11,21299,,,0.78125,0.7301886081695557
11,21349,,,0.84375,0.5588650703430176
11,21399,,,0.78125,0.6311111450195312
11,21449,,,0.71875,0.7238549590110779
11,21499,,,0.78125,0.6887752413749695
11,21549,,,0.875,0.4706942141056061
11,21599,,,0.875,0.4758281409740448
11,21649,,,0.6875,0.8418242335319519
11,21699,,,0.8125,0.616813063621521
11,21749,,,0.75,0.690555989742279
11,21799,,,0.625,0.9721544981002808
11,21849,,,0.84375,0.5556967258453369
11,21899,,,0.75,0.6823817491531372
11,21949,,,0.78125,0.6387416124343872
11,21999,,,0.8125,0.5426844358444214
11,22049,,,0.65625,0.917918860912323
11,22099,,,0.84375,0.5369628667831421
11,22149,,,0.71875,0.8336515426635742
11,22199,,,0.75,0.8402093648910522
11,22249,,,0.84375,0.5275778770446777
11,22299,,,0.875,0.48110663890838623
11,22349,,,0.75,0.7146480679512024
11,22399,,,0.65625,1.003574013710022
11,22449,,,0.8125,0.547186017036438
11,22499,,,0.6875,0.8120303750038147
11,22549,,,0.875,0.5362027287483215
11,22599,,,0.59375,1.0566514730453491
11,22649,,,0.75,0.7763298749923706
12,22699,,,0.75,0.7123769521713257
12,22749,,,0.84375,0.5376297235488892
12,22799,,,0.78125,0.6950656175613403
12,22849,,,0.78125,0.6316554546356201
12,22899,,,0.71875,0.8698216080665588
12,22949,,,0.8125,0.644558310508728
12,22999,,,0.90625,0.5213738679885864
12,23049,,,0.8125,0.7487053275108337
12,23099,,,0.8125,0.5902765989303589
12,23149,,,0.78125,0.7703332901000977
12,23199,,,0.8125,0.6588095426559448
12,23249,,,0.8125,0.5861871838569641
12,23299,,,0.6875,0.8386553525924683
12,23349,,,0.65625,0.8649190664291382
12,23399,,,0.8125,0.5526820421218872
12,23449,,,0.75,0.7434139251708984
12,23499,,,0.78125,0.7003174424171448
12,23549,,,0.875,0.5211255550384521
12,23599,,,0.84375,0.6430460214614868
12,23649,,,0.8125,0.5748852491378784
12,23699,,,0.8125,0.6476967930793762
12,23749,,,0.75,0.6705111265182495
12,23799,,,0.75,0.7907955646514893
12,23849,,,0.75,0.7455357909202576
12,23899,,,0.78125,0.7798184156417847
12,23949,,,0.84375,0.5720511674880981
12,23999,,,0.84375,0.6694216728210449
12,24049,,,0.75,0.7116610407829285
12,24099,,,0.78125,0.663172721862793
12,24149,,,0.75,0.7094434499740601
12,24199,,,0.84375,0.5285624861717224
12,24249,,,0.96875,0.32785752415657043
12,24299,,,0.84375,0.6399646997451782
12,24349,,,0.8125,0.7257517576217651
12,24399,,,0.8125,0.5462677478790283
12,24449,,,0.71875,0.7845559120178223
12,24499,,,0.78125,0.6312412023544312
12,24549,,,0.6875,0.8385484218597412
13,24599,,,0.6875,0.8152433633804321
13,24649,,,0.75,0.7097959518432617
13,24699,,,0.8125,0.5798212289810181
13,24749,,,0.84375,0.6657607555389404
13,24799,,,0.8125,0.6491954326629639
13,24849,,,0.71875,0.9015198349952698
13,24899,,,0.875,0.5570080280303955
13,24949,,,0.84375,0.5972455739974976
13,24999,,,0.625,1.0764620304107666
13,25049,,,0.90625,0.47035443782806396
13,25099,,,0.78125,0.6647042632102966
13,25149,,,0.625,1.0015785694122314
13,25199,,,0.6875,0.8527435660362244
13,25249,,,0.75,0.7452417612075806
13,25299,,,0.6875,0.9253411293029785
13,25349,,,0.90625,0.39513224363327026
13,25399,,,0.8125,0.6143181920051575
13,25449,,,0.625,0.9348029494285583
13,25499,,,0.875,0.4711270332336426
13,25549,,,0.71875,0.7665756344795227
13,25599,,,0.78125,0.6299960613250732
13,25649,,,0.8125,0.5415878295898438
13,25699,,,0.84375,0.5301175117492676
13,25749,,,0.875,0.5205099582672119
13,25799,,,0.8125,0.5771973729133606
13,25849,,,0.6875,0.8237686157226562
13,25899,,,0.875,0.5214458703994751
13,25949,,,0.78125,0.6081656217575073
13,25999,,,0.6875,0.8800222873687744
13,26049,,,0.78125,0.6622927188873291
13,26099,,,0.78125,0.6963728666305542
13,26149,,,0.75,0.6869939565658569
13,26199,,,0.84375,0.5287315845489502
13,26249,,,0.78125,0.7372104525566101
13,26299,,,0.8125,0.5520467758178711
13,26349,,,0.8125,0.580145001411438
13,26399,,,0.78125,0.6967785954475403
13,26449,,,0.71875,0.9124925136566162
14,26499,,,0.8125,0.6124159693717957
14,26549,,,0.71875,0.8235486745834351
14,26599,,,0.75,0.7147921919822693
14,26649,,,0.65625,0.8471521139144897
14,26699,,,0.6875,0.919165849685669
14,26749,,,0.75,0.745376706123352
14,26799,,,0.75,0.8147023916244507
14,26849,,,0.8125,0.7139906883239746
14,26899,,,0.6875,0.8025979399681091
14,26949,,,0.8125,0.6164172887802124
14,26999,,,0.84375,0.48415830731391907
14,27049,,,0.8125,0.6716382503509521
14,27099,,,0.75,0.7840309143066406
14,27149,,,0.75,0.6819286346435547
14,27199,,,0.8125,0.6137616038322449
14,27249,,,0.65625,1.0572798252105713
14,27299,,,0.84375,0.527733325958252
14,27349,,,0.8125,0.6451466679573059
14,27399,,,0.875,0.48095056414604187
14,27449,,,0.90625,0.43529433012008667
14,27499,,,0.875,0.5040775537490845
14,27549,,,0.8125,0.611496090888977
14,27599,,,0.71875,0.7893126010894775
14,27649,,,0.78125,0.633283257484436
14,27699,,,0.78125,0.6643346548080444
14,27749,,,0.75,0.7134249210357666
14,27799,,,0.9375,0.37019282579421997
14,27849,,,0.75,0.6839208602905273
14,27899,,,0.875,0.5574554204940796
14,27949,,,0.8125,0.6485320329666138
14,27999,,,0.90625,0.5374919176101685
14,28049,,,0.8125,0.6154699325561523
14,28099,,,0.8125,0.5802038908004761
14,28149,,,0.78125,0.6292878985404968
14,28199,,,0.65625,0.9141775369644165
14,28249,,,0.78125,0.6302285194396973
14,28299,,,0.875,0.48261991143226624
14,28349,,,0.75,0.8123341798782349
15,28399,,,0.84375,0.494448184967041
15,28449,,,0.71875,0.6901160478591919
15,28499,,,0.75,0.8819884061813354
15,28549,,,0.8125,0.5897042155265808
15,28599,,,0.90625,0.3874127268791199
15,28649,,,0.8125,0.5451278686523438
15,28699,,,0.78125,0.6294912099838257
15,28749,,,0.78125,0.638160228729248
15,28799,,,0.96875,0.3014337122440338
15,28849,,,0.71875,0.7889986634254456
15,28899,,,0.84375,0.5300896167755127
15,28949,,,0.6875,0.9399763345718384
15,28999,,,0.625,1.0044913291931152
15,29049,,,0.71875,0.8270373344421387
15,29099,,,0.75,0.7437052726745605
15,29149,,,0.78125,0.8690210580825806
15,29199,,,0.75,0.6808697581291199
15,29249,,,0.78125,0.76646888256073
15,29299,,,0.78125,0.6385343074798584
15,29349,,,0.65625,0.9310098886489868
15,29399,,,0.9375,0.4511125981807709
15,29449,,,0.84375,0.6141394972801208
15,29499,,,0.9375,0.3435019850730896
15,29549,,,0.5625,1.0137580633163452
15,29599,,,0.75,0.7909159064292908
15,29649,,,0.8125,0.6126724481582642
15,29699,,,0.78125,0.662918210029602
15,29749,,,0.84375,0.5245542526245117
15,29799,,,0.75,0.9893822073936462
15,29849,,,0.65625,0.8689053058624268
15,29899,,,0.75,0.7416090965270996
15,29949,,,0.78125,0.6295031309127808
15,29999,,,0.6875,0.8754705190658569
15,30049,,,0.6875,0.8168443441390991
15,30099,,,0.6875,0.8424537181854248
15,30149,,,0.625,0.8742482662200928
15,30199,,,0.875,0.531306266784668
15,30249,,,0.75,0.7416079044342041
16,30299,,,0.84375,0.5537670254707336
16,30349,,,0.84375,0.482860803604126
16,30399,,,0.875,0.4868791997432709
16,30449,,,0.8125,0.5529773235321045
16,30499,,,0.875,0.4848952293395996
16,30549,,,0.71875,0.8317151069641113
16,30599,,,0.75,0.8982511758804321
16,30649,,,0.875,0.4710458517074585
16,30699,,,0.78125,0.6890504360198975
16,30749,,,0.8125,0.5828857421875
16,30799,,,0.6875,0.8779614567756653
16,30849,,,0.78125,0.5967589616775513
16,30899,,,0.84375,0.554956316947937
16,30949,,,0.75,0.8132776021957397
16,30999,,,0.71875,0.7323999404907227
16,31049,,,0.71875,0.7326823472976685
16,31099,,,0.8125,0.5809242725372314
16,31149,,,0.71875,0.7882094383239746
16,31199,,,0.75,0.844301700592041
16,31249,,,0.8125,0.674208402633667
16,31299,,,0.75,0.6562265157699585
16,31349,,,0.75,0.7432034611701965
16,31399,,,0.6875,0.8802909851074219
16,31449,,,0.71875,0.7385058403015137
16,31499,,,0.625,0.9053581357002258
16,31549,,,0.75,0.6811485290527344
16,31599,,,0.71875,0.7886229753494263
16,31649,,,0.84375,0.7005984783172607
16,31699,,,0.8125,0.6195101737976074
16,31749,,,0.875,0.48670822381973267
16,31799,,,0.71875,0.7049987316131592
16,31849,,,0.8125,0.5881391763687134
16,31899,,,0.84375,0.5701272487640381
16,31949,,,0.6875,0.8343058228492737
16,31999,,,0.5625,1.1961299180984497
16,32049,,,0.78125,0.7503025531768799
16,32099,,,0.75,0.6608119606971741
17,32149,,,0.78125,0.6615414619445801
17,32199,,,0.90625,0.40669694542884827
17,32249,,,0.8125,0.6091089248657227
17,32299,,,0.65625,1.0732311010360718
17,32349,,,0.71875,0.7925284504890442
17,32399,,,0.6875,0.9601281881332397
17,32449,,,0.65625,0.9202880859375
17,32499,,,0.71875,0.7234379053115845
17,32549,,,0.71875,0.8272863626480103
17,32599,,,0.8125,0.6160509586334229
17,32649,,,0.71875,0.8976225256919861
17,32699,,,0.75,0.7406536936759949
17,32749,,,0.8125,0.5817732810974121
17,32799,,,0.71875,0.78653883934021
17,32849,,,0.75,0.639580488204956
17,32899,,,0.75,0.816602349281311
17,32949,,,0.84375,0.5108530521392822
17,32999,,,0.875,0.5121020078659058
17,33049,,,0.875,0.48105037212371826
17,33099,,,0.8125,0.5762906074523926
17,33149,,,0.8125,0.614306628704071
17,33199,,,0.71875,0.8632135391235352
17,33249,,,0.78125,0.662312388420105
17,33299,,,0.84375,0.49039003252983093
17,33349,,,0.875,0.4837023913860321
17,33399,,,0.65625,0.8303159475326538
17,33449,,,0.71875,0.7715326547622681
17,33499,,,0.65625,0.9023749828338623
17,33549,,,0.75,0.6810154914855957
17,33599,,,0.8125,0.5593898296356201
17,33649,,,0.71875,0.840420663356781
17,33699,,,0.6875,0.8413636684417725
17,33749,,,0.6875,0.8407840728759766
17,33799,,,0.78125,0.6318126320838928
